Formatted Date,Temperature (C),Humidity
2006-04-29 13:00:00.000 +0200,17.94,0.46
2006-04-29 14:00:00.000 +0200,18.86,0.41
2006-04-29 15:00:00.000 +0200,17.99,0.43
2006-04-29 16:00:00.000 +0200,17.96,0.51
2006-04-29 17:00:00.000 +0200,17.36,0.47
2006-04-29 18:00:00.000 +0200,16.25,0.52
2006-04-29 19:00:00.000 +0200,14.12,0.47
2006-04-29 20:00:00.000 +0200,12.95,0.55
2006-04-29 21:00:00.000 +0200,12.24,0.52
2006-04-29 22:00:00.000 +0200,11.69,0.57
2006-04-29 23:00:00.000 +0200,11.16,0.59
2006-04-03 00:00:00.000 +0200,9.22,0.9
2006-04-03 01:00:00.000 +0200,8.68,0.9
2006-04-03 02:00:00.000 +0200,9.19,0.77
2006-04-03 03:00:00.000 +0200,8.59,0.93
2006-04-03 04:00:00.000 +0200,7.51,0.93
2006-04-03 05:00:00.000 +0200,6.22,0.95
2006-04-03 06:00:00.000 +0200,5.86,0.93
2006-04-03 07:00:00.000 +0200,5.93,1
2006-04-03 08:00:00.000 +0200,10.41,1
2006-04-03 09:00:00.000 +0200,12.54,0.78
2006-04-03 10:00:00.000 +0200,13.86,0.77
2006-04-03 11:00:00.000 +0200,15.98,0.63
2006-04-03 12:00:00.000 +0200,17.27,0.57
2006-04-03 13:00:00.000 +0200,17.84,0.5
2006-04-03 14:00:00.000 +0200,16.43,0.54
2006-04-03 15:00:00.000 +0200,17.78,0.46
2006-04-03 16:00:00.000 +0200,17.84,0.45
2006-04-03 17:00:00.000 +0200,17.30,0.5
2006-04-03 18:00:00.000 +0200,15.18,0.65
2006-04-03 19:00:00.000 +0200,13.01,0.7
2006-04-03 20:00:00.000 +0200,12.69,0.74
2006-04-03 21:00:00.000 +0200,12.19,0.72
2006-04-03 22:00:00.000 +0200,12.08,0.71
2006-04-03 23:00:00.000 +0200,10.62,0.74
2006-04-30 00:00:00.000 +0200,11.60,0.57
2006-04-30 01:00:00.000 +0200,11.02,0.6
2006-04-30 02:00:00.000 +0200,11.89,0.6
2006-04-30 03:00:00.000 +0200,10.42,0.64
2006-04-30 04:00:00.000 +0200,10.30,0.67
2006-04-30 05:00:00.000 +0200,9.48,0.72
2006-04-30 06:00:00.000 +0200,9.77,0.68
2006-04-30 07:00:00.000 +0200,10.93,0.67
2006-04-30 08:00:00.000 +0200,11.66,0.66
2006-04-30 09:00:00.000 +0200,13.94,0.55
2006-04-30 10:00:00.000 +0200,15.03,0.54
2006-04-30 11:00:00.000 +0200,16.04,0.47
2006-04-30 12:00:00.000 +0200,15.23,0.51
2006-04-30 13:00:00.000 +0200,16.21,0.44
2006-04-30 14:00:00.000 +0200,17.30,0.43
2006-04-30 15:00:00.000 +0200,17.78,0.43
2006-04-30 16:00:00.000 +0200,17.80,0.38
2006-04-30 17:00:00.000 +0200,17.26,0.39
2006-04-30 18:00:00.000 +0200,17.20,0.38
2006-04-30 19:00:00.000 +0200,15.02,0.45
2006-04-30 20:00:00.000 +0200,13.93,0.47
2006-04-30 21:00:00.000 +0200,12.37,0.57
2006-04-30 22:00:00.000 +0200,12.29,0.59
2006-04-30 23:00:00.000 +0200,12.79,0.56
2006-04-04 00:00:00.000 +0200,9.53,0.76
2006-04-04 01:00:00.000 +0200,9.97,0.71
2006-04-04 02:00:00.000 +0200,4.91,0.91
2006-04-04 03:00:00.000 +0200,7.92,0.78
2006-04-04 04:00:00.000 +0200,7.38,0.82
2006-04-04 05:00:00.000 +0200,7.97,0.82
2006-04-04 06:00:00.000 +0200,8.82,0.84
2006-04-04 07:00:00.000 +0200,8.79,0.84
2006-04-04 08:00:00.000 +0200,7.89,0.89
2006-04-04 09:00:00.000 +0200,7.80,0.96
2006-04-04 10:00:00.000 +0200,7.82,0.95
2006-04-04 11:00:00.000 +0200,7.94,0.95
2006-04-04 12:00:00.000 +0200,8.08,0.94
2006-04-04 13:00:00.000 +0200,10.23,0.81
2006-04-04 14:00:00.000 +0200,11.36,0.74
2006-04-04 15:00:00.000 +0200,12.45,0.7
2006-04-04 16:00:00.000 +0200,12.92,0.67
2006-04-04 17:00:00.000 +0200,12.55,0.62
2006-04-04 18:00:00.000 +0200,12.38,0.69
2006-04-04 19:00:00.000 +0200,10.23,0.75
2006-04-04 20:00:00.000 +0200,9.23,0.78
2006-04-04 21:00:00.000 +0200,7.83,0.87
2006-04-04 22:00:00.000 +0200,6.68,0.91
2006-04-04 23:00:00.000 +0200,6.12,0.91
2006-04-05 00:00:00.000 +0200,5.33,0.95
2006-04-05 01:00:00.000 +0200,4.36,0.95
2006-04-05 02:00:00.000 +0200,9.27,0.89
2006-04-05 03:00:00.000 +0200,4.26,0.92
2006-04-05 04:00:00.000 +0200,3.22,0.92
2006-04-05 05:00:00.000 +0200,3.91,0.92
2006-04-05 06:00:00.000 +0200,2.71,0.96
2006-04-05 07:00:00.000 +0200,3.82,1
2006-04-05 08:00:00.000 +0200,6.88,0.93
2006-04-05 09:00:00.000 +0200,8.94,0.88
2006-04-05 10:00:00.000 +0200,11.21,0.79
2006-04-05 11:00:00.000 +0200,12.85,0.7
2006-04-05 12:00:00.000 +0200,13.96,0.63
2006-04-05 13:00:00.000 +0200,14.98,0.51
2006-04-05 14:00:00.000 +0200,14.03,0.57
2006-04-05 15:00:00.000 +0200,15.02,0.51
2006-04-05 16:00:00.000 +0200,15.04,0.54
2006-04-05 17:00:00.000 +0200,15.09,0.5
2006-04-05 18:00:00.000 +0200,14.95,0.51
2006-04-05 19:00:00.000 +0200,13.82,0.59
2006-04-05 20:00:00.000 +0200,12.92,0.64
2006-04-05 21:00:00.000 +0200,13.84,0.59
2006-04-05 22:00:00.000 +0200,12.76,0.69
2006-04-05 23:00:00.000 +0200,12.65,0.74
2006-04-06 00:00:00.000 +0200,11.69,0.8
2006-04-06 01:00:00.000 +0200,10.63,0.88
2006-04-06 02:00:00.000 +0200,5.67,0.91
2006-04-06 03:00:00.000 +0200,10.05,0.92
2006-04-06 04:00:00.000 +0200,9.98,0.93
2006-04-06 05:00:00.000 +0200,9.78,0.95
2006-04-06 06:00:00.000 +0200,8.66,0.99
2006-04-06 07:00:00.000 +0200,7.55,0.95
2006-04-06 08:00:00.000 +0200,7.23,0.93
2006-04-06 09:00:00.000 +0200,6.04,0.92
2006-04-06 10:00:00.000 +0200,6.09,0.85
2006-04-06 11:00:00.000 +0200,6.12,0.82
2006-04-06 12:00:00.000 +0200,6.07,0.86
2006-04-06 13:00:00.000 +0200,6.04,0.93
2006-04-06 14:00:00.000 +0200,6.89,0.93
2006-04-06 15:00:00.000 +0200,7.06,0.86
2006-04-06 16:00:00.000 +0200,6.04,0.93
2006-04-06 17:00:00.000 +0200,6.07,0.93
2006-04-06 18:00:00.000 +0200,5.04,0.93
2006-04-06 19:00:00.000 +0200,5.02,0.92
2006-04-06 20:00:00.000 +0200,5.03,0.93
2006-04-06 21:00:00.000 +0200,5.00,0.93
2006-04-06 22:00:00.000 +0200,4.98,0.93
2006-04-06 23:00:00.000 +0200,4.93,0.87
2006-04-07 00:00:00.000 +0200,4.47,0.92
2006-04-07 01:00:00.000 +0200,4.44,0.92
2006-04-07 02:00:00.000 +0200,4.01,0.83
2006-04-07 03:00:00.000 +0200,4.91,0.86
2006-04-07 04:00:00.000 +0200,4.88,0.83
2006-04-07 05:00:00.000 +0200,4.39,0.89
2006-04-07 06:00:00.000 +0200,4.84,0.86
2006-04-07 07:00:00.000 +0200,4.81,0.83
2006-04-07 08:00:00.000 +0200,4.94,0.84
2006-04-07 09:00:00.000 +0200,7.20,0.65
2006-04-07 10:00:00.000 +0200,7.78,0.67
2006-04-07 11:00:00.000 +0200,8.73,0.64
2006-04-07 12:00:00.000 +0200,8.98,0.57
2006-04-07 13:00:00.000 +0200,10.00,0.5
2006-04-07 14:00:00.000 +0200,10.09,0.55
2006-04-07 15:00:00.000 +0200,11.06,0.46
2006-04-07 16:00:00.000 +0200,10.14,0.42
2006-04-07 17:00:00.000 +0200,11.01,0.42
2006-04-07 18:00:00.000 +0200,10.12,0.49
2006-04-07 19:00:00.000 +0200,7.92,0.57
2006-04-07 20:00:00.000 +0200,7.33,0.63
2006-04-07 21:00:00.000 +0200,5.05,0.75
2006-04-07 22:00:00.000 +0200,3.93,0.76
2006-04-07 23:00:00.000 +0200,4.09,0.77
2006-04-08 00:00:00.000 +0200,3.80,0.82
2006-04-08 01:00:00.000 +0200,2.69,0.85
2006-04-08 02:00:00.000 +0200,5.07,0.81
2006-04-08 03:00:00.000 +0200,2.60,0.85
2006-04-08 04:00:00.000 +0200,1.58,0.92
2006-04-08 05:00:00.000 +0200,2.16,0.9
2006-04-08 06:00:00.000 +0200,0.96,0.92
2006-04-08 07:00:00.000 +0200,0.96,0.92
2006-04-08 08:00:00.000 +0200,5.59,0.82
2006-04-08 09:00:00.000 +0200,9.82,0.66
2006-04-08 10:00:00.000 +0200,11.07,0.54
2006-04-08 11:00:00.000 +0200,11.06,0.48
2006-04-08 12:00:00.000 +0200,12.24,0.43
2006-04-08 13:00:00.000 +0200,12.85,0.41
2006-04-08 14:00:00.000 +0200,12.89,0.38
2006-04-08 15:00:00.000 +0200,12.92,0.4
2006-04-08 16:00:00.000 +0200,13.89,0.46
2006-04-08 17:00:00.000 +0200,13.02,0.48
2006-04-08 18:00:00.000 +0200,12.38,0.49
2006-04-08 19:00:00.000 +0200,10.21,0.57
2006-04-08 20:00:00.000 +0200,9.14,0.62
2006-04-08 21:00:00.000 +0200,7.83,0.68
2006-04-08 22:00:00.000 +0200,7.73,0.65
2006-04-08 23:00:00.000 +0200,7.14,0.69
2006-04-09 00:00:00.000 +0200,6.02,0.74
2006-04-09 01:00:00.000 +0200,5.46,0.76
2006-04-09 02:00:00.000 +0200,8.24,0.72
2006-04-09 03:00:00.000 +0200,3.84,0.82
2006-04-09 04:00:00.000 +0200,2.24,0.91
2006-04-09 05:00:00.000 +0200,2.02,0.93
2006-04-09 06:00:00.000 +0200,2.17,0.92
2006-04-09 07:00:00.000 +0200,3.66,0.89
2006-04-09 08:00:00.000 +0200,6.11,0.79
2006-04-09 09:00:00.000 +0200,10.01,0.66
2006-04-09 10:00:00.000 +0200,12.24,0.52
2006-04-09 11:00:00.000 +0200,12.94,0.5
2006-04-09 12:00:00.000 +0200,13.98,0.5
2006-04-09 13:00:00.000 +0200,15.09,0.44
2006-04-09 14:00:00.000 +0200,16.25,0.43
2006-04-09 15:00:00.000 +0200,17.27,0.41
2006-04-09 16:00:00.000 +0200,17.29,0.38
2006-04-09 17:00:00.000 +0200,17.39,0.37
2006-04-09 18:00:00.000 +0200,17.29,0.38
2006-04-09 19:00:00.000 +0200,15.09,0.44
2006-04-09 20:00:00.000 +0200,11.71,0.58
2006-04-09 21:00:00.000 +0200,11.16,0.61
2006-04-09 22:00:00.000 +0200,10.03,0.68
2006-04-09 23:00:00.000 +0200,10.14,0.65
2006-08-01 00:00:00.000 +0200,21.02,0.87
2006-08-01 01:00:00.000 +0200,19.44,0.9
2006-08-01 02:00:00.000 +0200,20.72,0.81
2006-08-01 03:00:00.000 +0200,18.79,0.93
2006-08-01 04:00:00.000 +0200,17.73,0.93
2006-08-01 05:00:00.000 +0200,17.61,0.95
2006-08-01 06:00:00.000 +0200,18.73,0.93
2006-08-01 07:00:00.000 +0200,22.56,0.8
2006-08-01 08:00:00.000 +0200,24.76,0.7
2006-08-01 09:00:00.000 +0200,27.17,0.56
2006-08-01 10:00:00.000 +0200,28.91,0.55
2006-08-01 11:00:00.000 +0200,30.96,0.42
2006-08-01 12:00:00.000 +0200,32.17,0.38
2006-08-01 13:00:00.000 +0200,32.13,0.32
2006-08-01 14:00:00.000 +0200,31.98,0.35
2006-08-01 15:00:00.000 +0200,32.54,0.38
2006-08-01 16:00:00.000 +0200,31.98,0.4
2006-08-01 17:00:00.000 +0200,32.01,0.41
2006-08-01 18:00:00.000 +0200,30.94,0.39
2006-08-01 19:00:00.000 +0200,28.57,0.5
2006-08-01 20:00:00.000 +0200,27.09,0.59
2006-08-01 21:00:00.000 +0200,24.69,0.65
2006-08-01 22:00:00.000 +0200,24.14,0.7
2006-08-01 23:00:00.000 +0200,23.12,0.77
2006-08-10 00:00:00.000 +0200,15.56,0.92
2006-08-10 01:00:00.000 +0200,15.49,0.87
2006-08-10 02:00:00.000 +0200,16.54,0.91
2006-08-10 03:00:00.000 +0200,13.80,0.9
2006-08-10 04:00:00.000 +0200,13.32,0.9
2006-08-10 05:00:00.000 +0200,12.61,0.92
2006-08-10 06:00:00.000 +0200,12.33,0.93
2006-08-10 07:00:00.000 +0200,14.97,0.87
2006-08-10 08:00:00.000 +0200,16.26,0.87
2006-08-10 09:00:00.000 +0200,16.25,0.92
2006-08-10 10:00:00.000 +0200,18.89,0.89
2006-08-10 11:00:00.000 +0200,21.35,0.76
2006-08-10 12:00:00.000 +0200,21.21,0.76
2006-08-10 13:00:00.000 +0200,22.34,0.72
2006-08-10 14:00:00.000 +0200,23.03,0.66
2006-08-10 15:00:00.000 +0200,23.91,0.62
2006-08-10 16:00:00.000 +0200,24.98,0.51
2006-08-10 17:00:00.000 +0200,23.80,0.58
2006-08-10 18:00:00.000 +0200,23.59,0.53
2006-08-10 19:00:00.000 +0200,22.51,0.68
2006-08-10 20:00:00.000 +0200,20.02,0.78
2006-08-10 21:00:00.000 +0200,19.91,0.74
2006-08-10 22:00:00.000 +0200,19.36,0.76
2006-08-10 23:00:00.000 +0200,17.88,0.85
2006-08-11 00:00:00.000 +0200,17.25,0.89
2006-08-11 01:00:00.000 +0200,16.63,0.92
2006-08-11 02:00:00.000 +0200,15.84,0.84
2006-08-11 03:00:00.000 +0200,17.00,0.92
2006-08-11 04:00:00.000 +0200,17.07,0.86
2006-08-11 05:00:00.000 +0200,16.51,0.79
2006-08-11 06:00:00.000 +0200,14.98,0.83
2006-08-11 07:00:00.000 +0200,16.02,0.81
2006-08-11 08:00:00.000 +0200,16.16,0.81
2006-08-11 09:00:00.000 +0200,18.84,0.68
2006-08-11 10:00:00.000 +0200,21.12,0.68
2006-08-11 11:00:00.000 +0200,22.51,0.62
2006-08-11 12:00:00.000 +0200,23.79,0.54
2006-08-11 13:00:00.000 +0200,23.89,0.51
2006-08-11 14:00:00.000 +0200,25.83,0.44
2006-08-11 15:00:00.000 +0200,25.93,0.43
2006-08-11 16:00:00.000 +0200,25.00,0.42
2006-08-11 17:00:00.000 +0200,24.94,0.43
2006-08-11 18:00:00.000 +0200,24.93,0.45
2006-08-11 19:00:00.000 +0200,22.80,0.51
2006-08-11 20:00:00.000 +0200,19.34,0.7
2006-08-11 21:00:00.000 +0200,17.81,0.78
2006-08-11 22:00:00.000 +0200,17.78,0.75
2006-08-11 23:00:00.000 +0200,16.49,0.79
2006-08-12 00:00:00.000 +0200,15.69,0.83
2006-08-12 01:00:00.000 +0200,15.63,0.81
2006-08-12 02:00:00.000 +0200,16.21,0.93
2006-08-12 03:00:00.000 +0200,15.58,0.84
2006-08-12 04:00:00.000 +0200,15.58,0.81
2006-08-12 05:00:00.000 +0200,15.61,0.81
2006-08-12 06:00:00.000 +0200,15.05,0.83
2006-08-12 07:00:00.000 +0200,17.07,0.73
2006-08-12 08:00:00.000 +0200,17.48,0.72
2006-08-12 09:00:00.000 +0200,17.67,0.71
2006-08-12 10:00:00.000 +0200,18.80,0.69
2006-08-12 11:00:00.000 +0200,19.68,0.67
2006-08-12 12:00:00.000 +0200,18.82,0.78
2006-08-12 13:00:00.000 +0200,20.00,0.77
2006-08-12 14:00:00.000 +0200,21.15,0.72
2006-08-12 15:00:00.000 +0200,23.66,0.67
2006-08-12 16:00:00.000 +0200,23.62,0.6
2006-08-12 17:00:00.000 +0200,23.82,0.62
2006-08-12 18:00:00.000 +0200,22.04,0.7
2006-08-12 19:00:00.000 +0200,19.95,0.7
2006-08-12 20:00:00.000 +0200,18.92,0.8
2006-08-12 21:00:00.000 +0200,17.27,0.88
2006-08-12 22:00:00.000 +0200,16.18,0.9
2006-08-12 23:00:00.000 +0200,15.83,0.93
2006-08-13 00:00:00.000 +0200,16.73,0.93
2006-08-13 01:00:00.000 +0200,16.71,0.97
2006-08-13 02:00:00.000 +0200,16.27,0.97
2006-08-13 03:00:00.000 +0200,16.14,0.97
2006-08-13 04:00:00.000 +0200,16.09,0.97
2006-08-13 05:00:00.000 +0200,15.56,0.96
2006-08-13 06:00:00.000 +0200,14.52,1
2006-08-13 07:00:00.000 +0200,17.09,0.99
2006-08-13 08:00:00.000 +0200,17.67,0.96
2006-08-13 09:00:00.000 +0200,19.79,0.85
2006-08-13 10:00:00.000 +0200,22.02,0.74
2006-08-13 11:00:00.000 +0200,21.14,0.73
2006-08-13 12:00:00.000 +0200,21.04,0.73
2006-08-13 13:00:00.000 +0200,18.94,0.89
2006-08-13 14:00:00.000 +0200,18.92,0.9
2006-08-13 15:00:00.000 +0200,20.05,0.78
2006-08-13 16:00:00.000 +0200,21.07,0.73
2006-08-13 17:00:00.000 +0200,20.05,0.78
2006-08-13 18:00:00.000 +0200,20.00,0.83
2006-08-13 19:00:00.000 +0200,18.87,0.9
2006-08-13 20:00:00.000 +0200,17.96,0.96
2006-08-13 21:00:00.000 +0200,17.71,0.97
2006-08-13 22:00:00.000 +0200,17.73,0.93
2006-08-13 23:00:00.000 +0200,16.79,0.97
2006-08-14 00:00:00.000 +0200,16.67,0.97
2006-08-14 01:00:00.000 +0200,16.16,0.97
2006-08-14 02:00:00.000 +0200,17.01,0.91
2006-08-14 03:00:00.000 +0200,16.12,0.97
2006-08-14 04:00:00.000 +0200,16.12,0.97
2006-08-14 05:00:00.000 +0200,15.56,0.96
2006-08-14 06:00:00.000 +0200,14.01,1
2006-08-14 07:00:00.000 +0200,16.12,0.93
2006-08-14 08:00:00.000 +0200,16.05,0.93
2006-08-14 09:00:00.000 +0200,16.21,0.99
2006-08-14 10:00:00.000 +0200,17.81,0.89
2006-08-14 11:00:00.000 +0200,18.88,0.84
2006-08-14 12:00:00.000 +0200,20.19,0.77
2006-08-14 13:00:00.000 +0200,22.27,0.67
2006-08-14 14:00:00.000 +0200,22.36,0.7
2006-08-14 15:00:00.000 +0200,23.87,0.54
2006-08-14 16:00:00.000 +0200,23.89,0.58
2006-08-14 17:00:00.000 +0200,22.96,0.56
2006-08-14 18:00:00.000 +0200,22.48,0.58
2006-08-14 19:00:00.000 +0200,20.86,0.7
2006-08-14 20:00:00.000 +0200,19.16,0.82
2006-08-14 21:00:00.000 +0200,17.73,0.84
2006-08-14 22:00:00.000 +0200,18.24,0.81
2006-08-14 23:00:00.000 +0200,17.82,0.88
2006-08-15 00:00:00.000 +0200,17.71,0.84
2006-08-15 01:00:00.000 +0200,17.20,0.9
2006-08-15 02:00:00.000 +0200,15.31,0.9
2006-08-15 03:00:00.000 +0200,16.55,0.93
2006-08-15 04:00:00.000 +0200,16.09,0.96
2006-08-15 05:00:00.000 +0200,15.55,0.93
2006-08-15 06:00:00.000 +0200,14.93,0.93
2006-08-15 07:00:00.000 +0200,17.09,0.93
2006-08-15 08:00:00.000 +0200,18.66,0.85
2006-08-15 09:00:00.000 +0200,19.81,0.79
2006-08-15 10:00:00.000 +0200,21.06,0.73
2006-08-15 11:00:00.000 +0200,22.21,0.63
2006-08-15 12:00:00.000 +0200,22.75,0.57
2006-08-15 13:00:00.000 +0200,23.79,0.54
2006-08-15 14:00:00.000 +0200,23.48,0.51
2006-08-15 15:00:00.000 +0200,23.96,0.53
2006-08-15 16:00:00.000 +0200,24.95,0.5
2006-08-15 17:00:00.000 +0200,23.96,0.53
2006-08-15 18:00:00.000 +0200,23.96,0.5
2006-08-15 19:00:00.000 +0200,23.86,0.54
2006-08-15 20:00:00.000 +0200,19.27,0.75
2006-08-15 21:00:00.000 +0200,17.29,0.87
2006-08-15 22:00:00.000 +0200,16.62,0.93
2006-08-15 23:00:00.000 +0200,16.67,0.87
2006-08-16 00:00:00.000 +0200,15.07,0.93
2006-08-16 01:00:00.000 +0200,14.52,0.93
2006-08-16 02:00:00.000 +0200,17.84,0.8
2006-08-16 03:00:00.000 +0200,14.44,0.93
2006-08-16 04:00:00.000 +0200,13.89,0.96
2006-08-16 05:00:00.000 +0200,14.43,0.9
2006-08-16 06:00:00.000 +0200,14.93,0.87
2006-08-16 07:00:00.000 +0200,17.04,0.82
2006-08-16 08:00:00.000 +0200,18.79,0.78
2006-08-16 09:00:00.000 +0200,21.16,0.73
2006-08-16 10:00:00.000 +0200,23.87,0.62
2006-08-16 11:00:00.000 +0200,24.97,0.56
2006-08-16 12:00:00.000 +0200,26.13,0.47
2006-08-16 13:00:00.000 +0200,27.22,0.44
2006-08-16 14:00:00.000 +0200,27.74,0.39
2006-08-16 15:00:00.000 +0200,27.78,0.4
2006-08-16 16:00:00.000 +0200,27.80,0.39
2006-08-16 17:00:00.000 +0200,27.87,0.37
2006-08-16 18:00:00.000 +0200,26.16,0.43
2006-08-16 19:00:00.000 +0200,23.98,0.54
2006-08-16 20:00:00.000 +0200,22.57,0.58
2006-08-16 21:00:00.000 +0200,21.14,0.6
2006-08-16 22:00:00.000 +0200,20.44,0.67
2006-08-16 23:00:00.000 +0200,20.43,0.7
2006-08-17 00:00:00.000 +0200,19.36,0.74
2006-08-17 01:00:00.000 +0200,18.75,0.76
2006-08-17 02:00:00.000 +0200,19.88,0.85
2006-08-17 03:00:00.000 +0200,17.22,0.84
2006-08-17 04:00:00.000 +0200,16.64,0.87
2006-08-17 05:00:00.000 +0200,16.55,0.88
2006-08-17 06:00:00.000 +0200,16.09,0.87
2006-08-17 07:00:00.000 +0200,17.67,0.84
2006-08-17 08:00:00.000 +0200,20.78,0.7
2006-08-17 09:00:00.000 +0200,22.73,0.67
2006-08-17 10:00:00.000 +0200,26.02,0.55
2006-08-17 11:00:00.000 +0200,26.13,0.58
2006-08-17 12:00:00.000 +0200,28.84,0.51
2006-08-17 13:00:00.000 +0200,29.01,0.51
2006-08-17 14:00:00.000 +0200,31.03,0.45
2006-08-17 15:00:00.000 +0200,31.13,0.36
2006-08-17 16:00:00.000 +0200,31.13,0.41
2006-08-17 17:00:00.000 +0200,31.21,0.41
2006-08-17 18:00:00.000 +0200,30.02,0.48
2006-08-17 19:00:00.000 +0200,27.87,0.58
2006-08-17 20:00:00.000 +0200,25.41,0.66
2006-08-17 21:00:00.000 +0200,22.76,0.79
2006-08-17 22:00:00.000 +0200,22.69,0.79
2006-08-17 23:00:00.000 +0200,21.20,0.84
2006-08-18 00:00:00.000 +0200,21.55,0.81
2006-08-18 01:00:00.000 +0200,21.44,0.82
2006-08-18 02:00:00.000 +0200,19.51,0.92
2006-08-18 03:00:00.000 +0200,19.86,0.88
2006-08-18 04:00:00.000 +0200,19.33,0.87
2006-08-18 05:00:00.000 +0200,18.75,0.91
2006-08-18 06:00:00.000 +0200,18.84,0.9
2006-08-18 07:00:00.000 +0200,19.91,0.87
2006-08-18 08:00:00.000 +0200,22.11,0.81
2006-08-18 09:00:00.000 +0200,24.95,0.69
2006-08-18 10:00:00.000 +0200,25.00,0.74
2006-08-18 11:00:00.000 +0200,27.30,0.67
2006-08-18 12:00:00.000 +0200,27.97,0.62
2006-08-18 13:00:00.000 +0200,30.12,0.5
2006-08-18 14:00:00.000 +0200,31.04,0.45
2006-08-18 15:00:00.000 +0200,31.21,0.47
2006-08-18 16:00:00.000 +0200,32.17,0.42
2006-08-18 17:00:00.000 +0200,32.54,0.4
2006-08-18 18:00:00.000 +0200,31.04,0.44
2006-08-18 19:00:00.000 +0200,28.96,0.54
2006-08-18 20:00:00.000 +0200,26.48,0.64
2006-08-18 21:00:00.000 +0200,22.92,0.73
2006-08-18 22:00:00.000 +0200,23.38,0.73
2006-08-18 23:00:00.000 +0200,22.45,0.83
2006-08-19 00:00:00.000 +0200,22.60,0.77
2006-08-19 01:00:00.000 +0200,19.98,0.9
2006-08-19 02:00:00.000 +0200,20.96,0.87
2006-08-19 03:00:00.000 +0200,18.87,0.9
2006-08-19 04:00:00.000 +0200,18.34,0.93
2006-08-19 05:00:00.000 +0200,18.85,0.93
2006-08-19 06:00:00.000 +0200,17.28,0.99
2006-08-19 07:00:00.000 +0200,19.92,0.87
2006-08-19 08:00:00.000 +0200,23.60,0.74
2006-08-19 09:00:00.000 +0200,25.99,0.61
2006-08-19 10:00:00.000 +0200,27.73,0.55
2006-08-19 11:00:00.000 +0200,28.79,0.5
2006-08-19 12:00:00.000 +0200,29.88,0.47
2006-08-19 13:00:00.000 +0200,30.97,0.45
2006-08-19 14:00:00.000 +0200,31.92,0.41
2006-08-19 15:00:00.000 +0200,32.13,0.42
2006-08-19 16:00:00.000 +0200,32.13,0.39
2006-08-19 17:00:00.000 +0200,31.08,0.44
2006-08-19 18:00:00.000 +0200,31.02,0.44
2006-08-19 19:00:00.000 +0200,27.27,0.64
2006-08-19 20:00:00.000 +0200,25.46,0.68
2006-08-19 21:00:00.000 +0200,22.80,0.84
2006-08-19 22:00:00.000 +0200,23.22,0.79
2006-08-19 23:00:00.000 +0200,22.24,0.85
2006-08-02 00:00:00.000 +0200,20.42,0.84
2006-08-02 01:00:00.000 +0200,19.88,0.85
2006-08-02 02:00:00.000 +0200,16.81,0.92
2006-08-02 03:00:00.000 +0200,19.38,0.9
2006-08-02 04:00:00.000 +0200,18.87,0.93
2006-08-02 05:00:00.000 +0200,18.88,0.93
2006-08-02 06:00:00.000 +0200,17.87,0.97
2006-08-02 07:00:00.000 +0200,18.94,0.99
2006-08-02 08:00:00.000 +0200,20.09,0.92
2006-08-02 09:00:00.000 +0200,21.09,0.87
2006-08-02 10:00:00.000 +0200,22.18,0.81
2006-08-02 11:00:00.000 +0200,23.53,0.71
2006-08-02 12:00:00.000 +0200,23.84,0.69
2006-08-02 13:00:00.000 +0200,24.96,0.62
2006-08-02 14:00:00.000 +0200,25.92,0.58
2006-08-02 15:00:00.000 +0200,24.96,0.62
2006-08-02 16:00:00.000 +0200,24.79,0.58
2006-08-02 17:00:00.000 +0200,23.76,0.62
2006-08-02 18:00:00.000 +0200,22.13,0.68
2006-08-02 19:00:00.000 +0200,21.06,0.68
2006-08-02 20:00:00.000 +0200,21.07,0.68
2006-08-02 21:00:00.000 +0200,18.87,0.84
2006-08-02 22:00:00.000 +0200,18.27,0.84
2006-08-02 23:00:00.000 +0200,17.88,0.86
2006-08-20 00:00:00.000 +0200,21.09,0.9
2006-08-20 01:00:00.000 +0200,21.55,0.87
2006-08-20 02:00:00.000 +0200,18.78,0.85
2006-08-20 03:00:00.000 +0200,19.98,0.93
2006-08-20 04:00:00.000 +0200,20.99,0.88
2006-08-20 05:00:00.000 +0200,19.99,0.88
2006-08-20 06:00:00.000 +0200,18.87,0.97
2006-08-20 07:00:00.000 +0200,22.09,0.82
2006-08-20 08:00:00.000 +0200,23.77,0.75
2006-08-20 09:00:00.000 +0200,27.18,0.6
2006-08-20 10:00:00.000 +0200,28.79,0.55
2006-08-20 11:00:00.000 +0200,30.86,0.55
2006-08-20 12:00:00.000 +0200,32.04,0.46
2006-08-20 13:00:00.000 +0200,32.59,0.5
2006-08-20 14:00:00.000 +0200,32.64,0.44
2006-08-20 15:00:00.000 +0200,32.15,0.43
2006-08-20 16:00:00.000 +0200,31.08,0.45
2006-08-20 17:00:00.000 +0200,32.08,0.42
2006-08-20 18:00:00.000 +0200,30.97,0.45
2006-08-20 19:00:00.000 +0200,28.86,0.55
2006-08-20 20:00:00.000 +0200,26.41,0.65
2006-08-20 21:00:00.000 +0200,23.82,0.75
2006-08-20 22:00:00.000 +0200,23.31,0.79
2006-08-20 23:00:00.000 +0200,24.54,0.72
2006-08-21 00:00:00.000 +0200,21.97,0.72
2006-08-21 01:00:00.000 +0200,19.88,0.79
2006-08-21 02:00:00.000 +0200,14.99,0.86
